"subj","image_model","oddball","target_loc","ms_stim","synth_num","crop_x","crop_y","crop_x_2","crop_y_2","session","test_location","rand_seed","trial","response","rt","eye_valid","prop_eye_valid","correct","image_code","image_name","presentation_cond","subj_display","sex","age","first.pres_time"
"S1","PS",1,1,200,5,1,37,129,20,2,"cin",211785.0729,259,"2",0.607046284999342,NA,NA,0,"Gravel0097_1_S","Gravel","Parafoveal","Naive","f",26,2000
"S1","conv4",0,3,200,6,1,76,129,92,2,"cin",211785.0729,260,"2",0.599587714999871,NA,NA,0,"GrassDead0131_1_S","Grass","Parafoveal","Naive","f",26,2000
"S1","PS",1,3,200,4,1,112,129,24,2,"cin",211785.0729,261,"2",0.544091054999626,NA,NA,0,"FlowerBeds0044_1_S","Flowers","Parafoveal","Naive","f",26,2000
"S1","conv2",0,2,200,10,1,38,129,3,2,"cin",211785.0729,262,"2",0.829627924999841,NA,NA,1,"MetalFloorsBare0024_1_S","Metal","Parafoveal","Naive","f",26,2000
"S1","conv1",1,3,200,7,101,1,101,129,2,"cin",211785.0729,263,"3",0.531567649999488,NA,NA,1,"Vegetables0024_1_S","Beans","Parafoveal","Naive","f",26,2000
"S1","PS",1,3,200,9,50,1,3,129,2,"cin",211785.0729,264,"2",0.556793639999341,NA,NA,0,"Scrapyard0033_1_S","Scrap","Parafoveal","Naive","f",26,2000
"S1","conv4",1,1,200,2,73,1,115,129,2,"cin",211785.0729,265,"3",0.536182794999149,NA,NA,0,"Gravel0097_1_S","Gravel","Parafoveal","Naive","f",26,2000
"S1","conv1",0,2,200,7,1,121,129,71,2,"cin",211785.0729,266,"2",0.539793634999114,NA,NA,1,"Carpet0047_1_S","Carpet","Parafoveal","Naive","f",26,2000
"S1","conv4",0,1,200,7,123,1,68,129,2,"cin",211785.0729,267,"1",0.579775579999477,NA,NA,1,"MetalFloorsBare0024_1_S","Metal","Parafoveal","Naive","f",26,2000
"S1","conv4",0,2,200,1,1,3,129,38,2,"cin",211785.0729,268,"2",0.433056744999703,NA,NA,1,"PaperCrumpled0004_1_S","Paper","Parafoveal","Naive","f",26,2000
"S1","conv5",1,3,200,2,105,1,48,129,2,"cin",211785.0729,269,"3",0.449449015000027,NA,NA,1,"FoodVarious0001_1_S","Candy","Parafoveal","Naive","f",26,2000
"S1","conv1",0,2,200,4,1,33,129,106,2,"cin",211785.0729,270,"2",0.904605499998979,NA,NA,1,"BrickRound0043_1_S","Bricks","Parafoveal","Naive","f",26,2000
"S1","conv4",1,3,200,9,1,28,129,58,2,"cin",211785.0729,271,"3",0.724495999999817,NA,NA,1,"Vegetables0024_1_S","Beans","Parafoveal","Naive","f",26,2000
"S1","conv3",0,2,200,9,1,45,129,108,2,"cin",211785.0729,272,"2",1.11516614999982,NA,NA,1,"GrassDead0131_1_S","Grass","Parafoveal","Naive","f",26,2000
"S1","conv3",0,1,200,5,80,1,17,129,2,"cin",211785.0729,273,"1",0.849432349999915,NA,NA,1,"BrickRound0043_1_S","Bricks","Parafoveal","Naive","f",26,2000
"S1","conv3",1,2,200,3,16,1,43,129,2,"cin",211785.0729,274,"3",1.05851399499898,NA,NA,0,"Carpet0047_1_S","Carpet","Parafoveal","Naive","f",26,2000
"S1","conv2",0,1,200,7,1,14,129,123,2,"cin",211785.0729,275,"2",0.990905189999467,NA,NA,0,"Crackles0004_1_S","Cracks","Parafoveal","Naive","f",26,2000
"S1","PS",0,2,200,3,39,1,19,129,2,"cin",211785.0729,276,"3",0.86371003000022,NA,NA,0,"FoodVarious0001_1_S","Candy","Parafoveal","Naive","f",26,2000
"S1","conv4",1,2,200,7,1,78,129,23,2,"cin",211785.0729,277,"2",0.510145815000214,NA,NA,1,"RooftilesCeramic0037_1_S","Tiles","Parafoveal","Naive","f",26,2000
"S1","conv5",0,2,200,8,1,104,129,107,2,"cin",211785.0729,278,"2",0.581866745000298,NA,NA,1,"FlowerBeds0044_1_S","Flowers","Parafoveal","Naive","f",26,2000
"S1","conv5",0,2,200,10,61,1,12,129,2,"cin",211785.0729,279,"3",0.639677899999697,NA,NA,0,"Gravel0097_1_S","Gravel","Parafoveal","Naive","f",26,2000
"S1","conv4",0,3,200,6,118,1,13,129,2,"cin",211785.0729,280,"2",0.758237239999289,NA,NA,0,"MetalFloorsBare0024_1_S","Metal","Parafoveal","Naive","f",26,2000
"S1","conv3",0,3,200,10,1,107,129,10,2,"cin",211785.0729,281,"3",0.699786009999116,NA,NA,1,"BrickRound0043_1_S","Bricks","Parafoveal","Naive","f",26,2000
"S1","conv1",0,2,200,4,124,1,58,129,2,"cin",211785.0729,282,"1",0.743302059999223,NA,NA,0,"Scrapyard0033_1_S","Scrap","Parafoveal","Naive","f",26,2000
"S1","conv3",0,1,200,10,1,84,129,62,2,"cin",211785.0729,283,"2",0.793608474999928,NA,NA,0,"Carpet0047_1_S","Carpet","Parafoveal","Naive","f",26,2000
"S1","PS",1,1,200,5,1,30,129,33,2,"cin",211785.0729,284,"3",0.53276335999999,NA,NA,0,"FlowerBeds0044_1_S","Flowers","Parafoveal","Naive","f",26,2000
"S1","conv1",0,3,200,10,1,17,129,128,2,"cin",211785.0729,285,"2",0.544644204999713,NA,NA,0,"FoodVarious0001_1_S","Candy","Parafoveal","Naive","f",26,2000
"S1","conv2",0,3,200,8,1,16,129,20,2,"cin",211785.0729,286,"2",0.599396324999361,NA,NA,0,"RooftilesCeramic0037_1_S","Tiles","Parafoveal","Naive","f",26,2000
"S1","conv2",0,1,200,9,100,1,103,129,2,"cin",211785.0729,287,"1",0.59824713999933,NA,NA,1,"Vegetables0024_1_S","Beans","Parafoveal","Naive","f",26,2000
"S1","PS",0,3,200,4,1,80,129,127,2,"cin",211785.0729,288,"3",0.455590764999215,NA,NA,1,"MetalFloorsBare0024_1_S","Metal","Parafoveal","Naive","f",26,2000
"S1","PS",0,3,200,6,1,67,129,3,2,"cin",211785.0729,289,"1",0.592293509998854,NA,NA,0,"Carpet0047_1_S","Carpet","Parafoveal","Naive","f",26,2000
"S1","conv3",0,1,200,8,33,1,20,129,2,"cin",211785.0729,290,"3",0.779225839999526,NA,NA,0,"RooftilesCeramic0037_1_S","Tiles","Parafoveal","Naive","f",26,2000
"S1","conv2",0,3,200,1,1,116,129,93,2,"cin",211785.0729,291,"2",0.451961274999121,NA,NA,0,"Vegetables0024_1_S","Beans","Parafoveal","Naive","f",26,2000
"S1","conv4",0,1,200,10,1,88,129,40,2,"cin",211785.0729,292,"3",0.387903259998893,NA,NA,0,"FoodVarious0001_1_S","Candy","Parafoveal","Naive","f",26,2000
"S1","conv2",0,2,200,3,62,1,16,129,2,"cin",211785.0729,293,"2",0.6733554249995,NA,NA,1,"RooftilesCeramic0037_1_S","Tiles","Parafoveal","Naive","f",26,2000
"S1","PS",0,3,200,5,1,27,129,7,2,"cin",211785.0729,294,"2",0.421624419999716,NA,NA,0,"Carpet0047_1_S","Carpet","Parafoveal","Naive","f",26,2000
"S1","PS",0,1,200,4,1,40,129,89,2,"cin",211785.0729,295,"1",0.451056654999775,NA,NA,1,"FlowerBeds0044_1_S","Flowers","Parafoveal","Naive","f",26,2000
"S1","conv4",1,1,200,1,91,1,91,129,2,"cin",211785.0729,296,"2",0.498605719999432,NA,NA,0,"PaperCrumpled0004_1_S","Paper","Parafoveal","Naive","f",26,2000
"S1","conv5",0,1,200,8,60,1,81,129,2,"cin",211785.0729,297,"2",0.56324898999992,NA,NA,0,"Vegetables0024_1_S","Beans","Parafoveal","Naive","f",26,2000
"S1","conv3",0,3,200,9,115,1,60,129,2,"cin",211785.0729,298,"2",0.673455734999152,NA,NA,0,"GrassDead0131_1_S","Grass","Parafoveal","Naive","f",26,2000
"S1","conv3",1,2,200,4,14,1,69,129,2,"cin",211785.0729,299,"1",0.628259770000113,NA,NA,0,"BrickRound0043_1_S","Bricks","Parafoveal","Naive","f",26,2000
"S1","conv3",0,2,200,2,94,1,19,129,2,"cin",211785.0729,300,"2",0.555339319998893,NA,NA,1,"PaperCrumpled0004_1_S","Paper","Parafoveal","Naive","f",26,2000
"S1","conv2",1,2,200,7,1,51,129,55,2,"cin",211785.0729,301,"3",0.646886384999561,NA,NA,0,"Scrapyard0033_1_S","Scrap","Parafoveal","Naive","f",26,2000
"S1","conv1",0,3,200,4,17,1,60,129,2,"cin",211785.0729,302,"3",0.687676399999873,NA,NA,1,"RooftilesCeramic0037_1_S","Tiles","Parafoveal","Naive","f",26,2000
"S1","PS",0,3,200,7,1,69,129,125,2,"cin",211785.0729,303,"1",0.628155155000059,NA,NA,0,"MetalFloorsBare0024_1_S","Metal","Parafoveal","Naive","f",26,2000
"S1","PS",0,1,200,3,1,66,129,75,2,"cin",211785.0729,304,"2",0.621977499999048,NA,NA,0,"Scrapyard0033_1_S","Scrap","Parafoveal","Naive","f",26,2000
"S1","conv5",1,2,200,7,55,1,81,129,2,"cin",211785.0729,305,"2",0.697604039999533,NA,NA,1,"Carpet0047_1_S","Carpet","Parafoveal","Naive","f",26,2000
"S1","PS",1,1,200,10,6,1,30,129,2,"cin",211785.0729,306,"3",0.5327512749991,NA,NA,0,"GrassDead0131_1_S","Grass","Parafoveal","Naive","f",26,2000
"S1","conv4",1,2,200,1,1,110,129,81,2,"cin",211785.0729,307,"3",0.79196417500043,NA,NA,0,"PaperCrumpled0004_1_S","Paper","Parafoveal","Naive","f",26,2000
"S1","conv3",1,2,200,5,80,1,46,129,2,"cin",211785.0729,308,"2",0.712530449999576,NA,NA,1,"Gravel0097_1_S","Gravel","Parafoveal","Naive","f",26,2000
"S1","conv3",0,2,200,5,82,1,92,129,2,"cin",211785.0729,309,"3",0.521982399999615,NA,NA,0,"MetalFloorsBare0024_1_S","Metal","Parafoveal","Naive","f",26,2000
"S1","conv2",0,1,200,9,1,60,129,107,2,"cin",211785.0729,310,"2",0.587387345000025,NA,NA,0,"GrassDead0131_1_S","Grass","Parafoveal","Naive","f",26,2000
"S1","PS",0,1,200,4,1,98,129,45,2,"cin",211785.0729,311,"2",0.795192059999863,NA,NA,0,"PaperCrumpled0004_1_S","Paper","Parafoveal","Naive","f",26,2000
"S1","conv3",0,3,200,5,1,74,129,113,2,"cin",211785.0729,312,"3",0.919718819999616,NA,NA,1,"MetalFloorsBare0024_1_S","Metal","Parafoveal","Naive","f",26,2000
"S1","conv4",1,1,200,8,1,81,129,68,2,"cin",211785.0729,313,"1",0.752612234999106,NA,NA,1,"RooftilesCeramic0037_1_S","Tiles","Parafoveal","Naive","f",26,2000
"S1","PS",0,3,200,2,1,3,129,72,2,"cin",211785.0729,314,"1",0.477226329999212,NA,NA,0,"GrassDead0131_1_S","Grass","Parafoveal","Naive","f",26,2000
"S1","conv1",1,1,200,1,11,1,98,129,2,"cin",211785.0729,315,"2",0.650566699999217,NA,NA,0,"FoodVarious0001_1_S","Candy","Parafoveal","Naive","f",26,2000
"S1","conv2",0,1,200,7,66,1,116,129,2,"cin",211785.0729,316,"3",0.714922725000179,NA,NA,0,"BrickRound0043_1_S","Bricks","Parafoveal","Naive","f",26,2000
"S1","conv3",0,1,200,8,1,14,129,128,2,"cin",211785.0729,317,"2",0.513082139999824,NA,NA,0,"PaperCrumpled0004_1_S","Paper","Parafoveal","Naive","f",26,2000
"S1","conv1",1,2,200,8,105,1,40,129,2,"cin",211785.0729,318,"2",0.599033579999741,NA,NA,1,"Carpet0047_1_S","Carpet","Parafoveal","Naive","f",26,2000
"S1","conv5",0,1,200,5,1,47,129,6,2,"cin",211785.0729,319,"3",0.637380854999719,NA,NA,0,"FlowerBeds0044_1_S","Flowers","Parafoveal","Naive","f",26,2000
"S1","conv2",0,3,200,6,107,1,30,129,2,"cin",211785.0729,320,"1",0.770027149999805,NA,NA,0,"MetalFloorsBare0024_1_S","Metal","Parafoveal","Naive","f",26,2000
"S1","conv1",1,1,200,10,1,73,129,10,2,"cin",211785.0729,321,"1",0.551590114999271,NA,NA,1,"RooftilesCeramic0037_1_S","Tiles","Parafoveal","Naive","f",26,2000
"S1","PS",1,1,200,9,70,1,22,129,2,"cin",211785.0729,322,"1",0.562353159999475,NA,NA,1,"PaperCrumpled0004_1_S","Paper","Parafoveal","Naive","f",26,2000
"S1","conv1",1,1,200,6,35,1,72,129,2,"cin",211785.0729,323,"2",0.452961535000213,NA,NA,0,"Vegetables0024_1_S","Beans","Parafoveal","Naive","f",26,2000
"S1","conv5",0,3,200,2,1,1,109,129,2,"cin",211785.0729,324,"3",0.363780894999763,NA,NA,1,"MetalFloorsBare0024_1_S","Metal","Parafoveal","Naive","f",26,2000
"S1","conv1",1,1,200,6,49,1,19,129,2,"cin",211785.0729,325,"1",0.59680298999956,NA,NA,1,"FlowerBeds0044_1_S","Flowers","Parafoveal","Naive","f",26,2000
"S1","conv2",1,3,200,3,1,31,129,97,2,"cin",211785.0729,326,"3",0.668636329999572,NA,NA,1,"BrickRound0043_1_S","Bricks","Parafoveal","Naive","f",26,2000
"S1","PS",1,3,200,10,1,29,129,51,2,"cin",211785.0729,327,"1",0.744490379999661,NA,NA,0,"Crackles0004_1_S","Cracks","Parafoveal","Naive","f",26,2000
"S1","conv5",0,2,200,4,1,13,129,24,2,"cin",211785.0729,328,"2",0.67425940999965,NA,NA,1,"FoodVarious0001_1_S","Candy","Parafoveal","Naive","f",26,2000
"S1","conv3",1,3,200,9,97,1,57,129,2,"cin",211785.0729,329,"3",0.797488384999269,NA,NA,1,"Scrapyard0033_1_S","Scrap","Parafoveal","Naive","f",26,2000
"S1","conv4",1,1,200,6,1,82,129,16,2,"cin",211785.0729,330,"3",0.813085169999795,NA,NA,0,"MetalFloorsBare0024_1_S","Metal","Parafoveal","Naive","f",26,2000
"S1","conv1",0,2,200,1,1,42,129,99,2,"cin",211785.0729,331,"na",NA,NA,NA,0,"FoodVarious0001_1_S","Candy","Parafoveal","Naive","f",26,2000
"S1","conv1",0,1,200,3,1,105,129,77,2,"cin",211785.0729,332,"3",0.406369479999739,NA,NA,0,"Vegetables0024_1_S","Beans","Parafoveal","Naive","f",26,2000
"S1","conv1",0,2,200,4,70,1,123,129,2,"cin",211785.0729,333,"2",0.593113749999247,NA,NA,1,"Crackles0004_1_S","Cracks","Parafoveal","Naive","f",26,2000
"S1","PS",1,1,200,3,54,1,27,129,2,"cin",211785.0729,334,"1",0.535088119999273,NA,NA,1,"FlowerBeds0044_1_S","Flowers","Parafoveal","Naive","f",26,2000
"S1","conv5",1,3,200,6,21,1,96,129,2,"cin",211785.0729,335,"2",0.488315120000152,NA,NA,0,"Vegetables0024_1_S","Beans","Parafoveal","Naive","f",26,2000
"S1","conv5",1,3,200,1,55,1,81,129,2,"cin",211785.0729,336,"2",0.729617244999645,NA,NA,0,"Scrapyard0033_1_S","Scrap","Parafoveal","Naive","f",26,2000
"S1","conv5",0,1,200,6,1,89,129,121,2,"cin",211785.0729,337,"2",0.712321535000228,NA,NA,0,"BrickRound0043_1_S","Bricks","Parafoveal","Naive","f",26,2000
"S1","conv2",1,3,200,5,28,1,43,129,2,"cin",211785.0729,338,"3",0.675332130000243,NA,NA,1,"MetalFloorsBare0024_1_S","Metal","Parafoveal","Naive","f",26,2000
"S1","conv1",1,2,200,7,1,80,129,72,2,"cin",211785.0729,339,"2",0.64553627999976,NA,NA,1,"FoodVarious0001_1_S","Candy","Parafoveal","Naive","f",26,2000
"S1","conv2",1,1,200,7,85,1,113,129,2,"cin",211785.0729,340,"1",0.59705081499942,NA,NA,1,"Crackles0004_1_S","Cracks","Parafoveal","Naive","f",26,2000
"S1","conv4",0,2,200,8,1,56,129,13,2,"cin",211785.0729,341,"1",0.594666339999094,NA,NA,0,"BrickRound0043_1_S","Bricks","Parafoveal","Naive","f",26,2000
"S1","conv2",0,3,200,1,1,113,129,33,2,"cin",211785.0729,342,"2",0.687066450000202,NA,NA,0,"FlowerBeds0044_1_S","Flowers","Parafoveal","Naive","f",26,2000
"S1","PS",1,2,200,8,1,82,129,6,2,"cin",211785.0729,343,"2",0.631741929999407,NA,NA,1,"Crackles0004_1_S","Cracks","Parafoveal","Naive","f",26,2000
"S1","conv1",1,1,200,7,1,126,129,71,2,"cin",211785.0729,344,"1",0.627395319999778,NA,NA,1,"RooftilesCeramic0037_1_S","Tiles","Parafoveal","Naive","f",26,2000
"S1","conv5",1,1,200,9,22,1,84,129,2,"cin",211785.0729,345,"1",0.690491184999701,NA,NA,1,"FlowerBeds0044_1_S","Flowers","Parafoveal","Naive","f",26,2000
"S1","conv5",1,1,200,4,1,15,129,100,2,"cin",211785.0729,346,"2",0.646989524999299,NA,NA,0,"Crackles0004_1_S","Cracks","Parafoveal","Naive","f",26,2000
"S1","conv3",1,3,200,4,1,44,129,19,2,"cin",211785.0729,347,"3",0.969953899999382,NA,NA,1,"PaperCrumpled0004_1_S","Paper","Parafoveal","Naive","f",26,2000
"S1","conv5",1,1,200,6,44,1,23,129,2,"cin",211785.0729,348,"1",0.791563275000044,NA,NA,1,"GrassDead0131_1_S","Grass","Parafoveal","Naive","f",26,2000
"S1","PS",0,1,200,8,1,44,129,39,2,"cin",211785.0729,349,"1",0.771183564998864,NA,NA,1,"Gravel0097_1_S","Gravel","Parafoveal","Naive","f",26,2000
"S1","conv1",1,3,200,9,53,1,115,129,2,"cin",211785.0729,350,"1",0.613751930000035,NA,NA,0,"Scrapyard0033_1_S","Scrap","Parafoveal","Naive","f",26,2000
"S1","conv5",1,3,200,5,31,1,19,129,2,"cin",211785.0729,351,"2",0.703186769998865,NA,NA,0,"Vegetables0024_1_S","Beans","Parafoveal","Naive","f",26,2000
"S1","conv1",0,2,200,7,98,1,66,129,2,"cin",211785.0729,352,"1",0.579003795000062,NA,NA,0,"Gravel0097_1_S","Gravel","Parafoveal","Naive","f",26,2000
"S1","conv3",1,3,200,1,49,1,61,129,2,"cin",211785.0729,353,"3",0.647746014999939,NA,NA,1,"RooftilesCeramic0037_1_S","Tiles","Parafoveal","Naive","f",26,2000
"S1","conv2",1,3,200,8,1,61,129,40,2,"cin",211785.0729,354,"1",0.721075569999812,NA,NA,0,"Scrapyard0033_1_S","Scrap","Parafoveal","Naive","f",26,2000
"S1","conv4",1,3,200,6,1,1,129,90,2,"cin",211785.0729,355,"na",NA,NA,NA,0,"Carpet0047_1_S","Carpet","Parafoveal","Naive","f",26,2000
"S1","conv5",1,1,200,1,65,1,2,129,2,"cin",211785.0729,356,"1",0.533486654999251,NA,NA,1,"RooftilesCeramic0037_1_S","Tiles","Parafoveal","Naive","f",26,2000
"S1","conv2",1,2,200,8,1,12,129,81,2,"cin",211785.0729,357,"1",0.442013299999417,NA,NA,0,"Gravel0097_1_S","Gravel","Parafoveal","Naive","f",26,2000
"S1","PS",0,1,200,1,1,70,129,71,2,"cin",211785.0729,358,"1",0.538146249999954,NA,NA,1,"Vegetables0024_1_S","Beans","Parafoveal","Naive","f",26,2000
"S1","conv4",1,1,200,5,1,118,129,128,2,"cin",211785.0729,359,"2",0.323576844999479,NA,NA,0,"PaperCrumpled0004_1_S","Paper","Parafoveal","Naive","f",26,2000
"S1","conv3",0,2,200,4,72,1,37,129,2,"cin",211785.0729,360,"1",0.488912039999377,NA,NA,0,"RooftilesCeramic0037_1_S","Tiles","Parafoveal","Naive","f",26,2000
"S10","conv4",0,1,200,8,1,43,129,118,1,"cin",207421.115,1,"3",0.618201125000269,NA,NA,0,"Scrapyard0033_1_S","Scrap","Parafoveal","Naive","f",24,200
"S10","conv5",1,3,200,3,106,1,83,129,1,"cin",207421.115,2,"3",0.901648319999367,NA,NA,1,"MetalFloorsBare0024_1_S","Metal","Parafoveal","Naive","f",24,200
"S10","conv1",0,3,200,6,84,1,6,129,1,"cin",207421.115,3,"3",0.666100989998995,NA,NA,1,"RooftilesCeramic0037_1_S","Tiles","Parafoveal","Naive","f",24,200
"S10","conv4",1,2,200,6,117,1,32,129,1,"cin",207421.115,4,"1",0.516791940000076,NA,NA,0,"Crackles0004_1_S","Cracks","Parafoveal","Naive","f",24,200
"S10","conv5",1,1,200,8,1,79,129,29,1,"cin",207421.115,5,"3",0.609391080000023,NA,NA,0,"FoodVarious0001_1_S","Candy","Parafoveal","Naive","f",24,200
"S10","PS",0,1,200,9,1,128,129,93,1,"cin",207421.115,6,"3",0.652476344999741,NA,NA,0,"Scrapyard0033_1_S","Scrap","Parafoveal","Naive","f",24,200
"S10","conv3",0,1,200,5,51,1,1,129,1,"cin",207421.115,7,"2",0.672231929999725,NA,NA,0,"PaperCrumpled0004_1_S","Paper","Parafoveal","Naive","f",24,200
"S10","conv1",1,1,200,1,21,1,62,129,1,"cin",207421.115,8,"3",0.737370804999955,NA,NA,0,"FoodVarious0001_1_S","Candy","Parafoveal","Naive","f",24,200
"S10","conv2",1,2,200,6,1,49,129,107,1,"cin",207421.115,9,"3",0.902071514999989,NA,NA,0,"Scrapyard0033_1_S","Scrap","Parafoveal","Naive","f",24,200
"S10","conv4",1,3,200,5,1,42,129,37,1,"cin",207421.115,10,"3",1.06100952999986,NA,NA,1,"RooftilesCeramic0037_1_S","Tiles","Parafoveal","Naive","f",24,200
"S10","conv2",0,2,200,5,18,1,93,129,1,"cin",207421.115,11,"1",0.815915339999265,NA,NA,0,"Gravel0097_1_S","Gravel","Parafoveal","Naive","f",24,200
"S10","conv2",1,3,200,8,51,1,107,129,1,"cin",207421.115,12,"1",0.737545814999976,NA,NA,0,"Vegetables0024_1_S","Beans","Parafoveal","Naive","f",24,200
"S10","conv2",1,1,200,3,1,70,129,44,1,"cin",207421.115,13,"3",0.95377153499976,NA,NA,0,"GrassDead0131_1_S","Grass","Parafoveal","Naive","f",24,200
"S10","conv5",1,2,200,2,107,1,101,129,1,"cin",207421.115,14,"3",0.912712665000072,NA,NA,0,"MetalFloorsBare0024_1_S","Metal","Parafoveal","Naive","f",24,200
"S10","conv4",0,1,200,2,79,1,64,129,1,"cin",207421.115,15,"2",0.777467494999655,NA,NA,0,"Carpet0047_1_S","Carpet","Parafoveal","Naive","f",24,200
"S10","conv5",0,2,200,1,1,106,129,85,1,"cin",207421.115,16,"3",0.418710914999792,NA,NA,0,"FoodVarious0001_1_S","Candy","Parafoveal","Naive","f",24,200
"S10","conv2",0,1,200,9,68,1,25,129,1,"cin",207421.115,17,"3",0.465887449999173,NA,NA,0,"Scrapyard0033_1_S","Scrap","Parafoveal","Naive","f",24,200
"S10","conv3",1,3,200,3,1,77,129,50,1,"cin",207421.115,18,"1",0.390715049999926,NA,NA,0,"FlowerBeds0044_1_S","Flowers","Parafoveal","Naive","f",24,200
"S10","conv2",1,1,200,2,1,80,129,128,1,"cin",207421.115,19,"3",0.512627544999305,NA,NA,0,"BrickRound0043_1_S","Bricks","Parafoveal","Naive","f",24,200
"S10","conv3",1,2,200,10,31,1,27,129,1,"cin",207421.115,20,"3",0.599613835000127,NA,NA,0,"Crackles0004_1_S","Cracks","Parafoveal","Naive","f",24,200
"S10","conv2",1,2,200,2,72,1,128,129,1,"cin",207421.115,21,"3",0.514626219999627,NA,NA,0,"Vegetables0024_1_S","Beans","Parafoveal","Naive","f",24,200
"S10","conv1",0,2,200,7,7,1,82,129,1,"cin",207421.115,22,"2",0.760431344999233,NA,NA,1,"Carpet0047_1_S","Carpet","Parafoveal","Naive","f",24,200
"S10","conv3",1,3,200,5,103,1,97,129,1,"cin",207421.115,23,"2",0.431598770000164,NA,NA,0,"RooftilesCeramic0037_1_S","Tiles","Parafoveal","Naive","f",24,200
"S10","conv4",0,3,200,1,51,1,24,129,1,"cin",207421.115,24,"3",0.412691394999456,NA,NA,1,"PaperCrumpled0004_1_S","Paper","Parafoveal","Naive","f",24,200
"S10","conv2",0,1,200,2,1,117,129,85,1,"cin",207421.115,25,"3",0.393409714999507,NA,NA,0,"Gravel0097_1_S","Gravel","Parafoveal","Naive","f",24,200
"S10","PS",1,2,200,1,46,1,121,129,1,"cin",207421.115,26,"3",0.456173539999327,NA,NA,0,"GrassDead0131_1_S","Grass","Parafoveal","Naive","f",24,200
"S10","conv3",1,1,200,1,1,120,129,14,1,"cin",207421.115,27,"3",0.422522144999675,NA,NA,0,"FoodVarious0001_1_S","Candy","Parafoveal","Naive","f",24,200
"S10","conv5",0,2,200,6,1,15,129,11,1,"cin",207421.115,28,"3",0.464038689999143,NA,NA,0,"Carpet0047_1_S","Carpet","Parafoveal","Naive","f",24,200
"S10","conv4",0,1,200,6,108,1,117,129,1,"cin",207421.115,29,"2",0.444051559999934,NA,NA,0,"MetalFloorsBare0024_1_S","Metal","Parafoveal","Naive","f",24,200
"S10","conv3",0,2,200,4,107,1,15,129,1,"cin",207421.115,30,"1",0.496787774999575,NA,NA,0,"FlowerBeds0044_1_S","Flowers","Parafoveal","Naive","f",24,200
"S10","conv5",0,3,200,8,1,75,129,25,1,"cin",207421.115,31,"3",0.631333299999824,NA,NA,1,"PaperCrumpled0004_1_S","Paper","Parafoveal","Naive","f",24,200
"S10","PS",0,3,200,1,56,1,62,129,1,"cin",207421.115,32,"3",0.498376900000039,NA,NA,1,"RooftilesCeramic0037_1_S","Tiles","Parafoveal","Naive","f",24,200
"S10","conv1",1,2,200,9,9,1,125,129,1,"cin",207421.115,33,"1",0.56327461500041,NA,NA,0,"Carpet0047_1_S","Carpet","Parafoveal","Naive","f",24,200
"S10","conv3",0,1,200,3,36,1,111,129,1,"cin",207421.115,34,"1",0.527714654999727,NA,NA,1,"Crackles0004_1_S","Cracks","Parafoveal","Naive","f",24,200
"S10","conv5",1,2,200,9,30,1,87,129,1,"cin",207421.115,35,"2",0.492819909999525,NA,NA,1,"Scrapyard0033_1_S","Scrap","Parafoveal","Naive","f",24,200
"S10","PS",0,1,200,10,1,63,129,6,1,"cin",207421.115,36,"3",0.558911684999657,NA,NA,0,"Carpet0047_1_S","Carpet","Parafoveal","Naive","f",24,200
"S10","conv1",1,3,200,5,1,119,129,75,1,"cin",207421.115,37,"1",0.601528064999002,NA,NA,0,"FlowerBeds0044_1_S","Flowers","Parafoveal","Naive","f",24,200
"S10","conv3",0,3,200,6,1,59,129,29,1,"cin",207421.115,38,"1",0.556086364999828,NA,NA,0,"Vegetables0024_1_S","Beans","Parafoveal","Naive","f",24,200
"S10","PS",0,2,200,4,1,118,129,72,1,"cin",207421.115,39,"3",0.644603464998909,NA,NA,0,"PaperCrumpled0004_1_S","Paper","Parafoveal","Naive","f",24,200
"S10","conv3",0,1,200,10,86,1,38,129,1,"cin",207421.115,40,"3",0.703755454999737,NA,NA,0,"Carpet0047_1_S","Carpet","Parafoveal","Naive","f",24,200
"S10","conv4",0,2,200,7,13,1,90,129,1,"cin",207421.115,41,"1",0.604640255000049,NA,NA,0,"MetalFloorsBare0024_1_S","Metal","Parafoveal","Naive","f",24,200
"S10","conv1",1,1,200,5,1,73,129,94,1,"cin",207421.115,42,"3",0.623262940000131,NA,NA,0,"GrassDead0131_1_S","Grass","Parafoveal","Naive","f",24,200
"S10","conv3",1,2,200,7,46,1,97,129,1,"cin",207421.115,43,"1",0.579001964999406,NA,NA,0,"Gravel0097_1_S","Gravel","Parafoveal","Naive","f",24,200
"S10","conv2",1,1,200,6,1,93,129,42,1,"cin",207421.115,44,"1",0.649132604999068,NA,NA,1,"PaperCrumpled0004_1_S","Paper","Parafoveal","Naive","f",24,200
"S10","PS",0,1,200,2,1,59,129,102,1,"cin",207421.115,45,"3",0.490729574999932,NA,NA,0,"Crackles0004_1_S","Cracks","Parafoveal","Naive","f",24,200
"S10","conv1",1,3,200,5,1,50,129,35,1,"cin",207421.115,46,"3",0.647867549999319,NA,NA,1,"GrassDead0131_1_S","Grass","Parafoveal","Naive","f",24,200
"S10","conv1",1,2,200,8,114,1,79,129,1,"cin",207421.115,47,"1",0.547237535000022,NA,NA,0,"Scrapyard0033_1_S","Scrap","Parafoveal","Naive","f",24,200
